"siteID","HOR.VER","xOffset","yOffset","zOffset","referenceLatitude","referenceLongitude"
"TREE",1.501,2.72,4.89,0.02,45.493826,-89.586294
"TREE",1.502,2.72,4.89,-0.05,45.493826,-89.586294
"TREE",1.502,2.72,4.89,-0.02,45.493826,-89.586294
"TREE",1.503,2.72,4.89,-0.15,45.493826,-89.586294
"TREE",1.503,2.72,4.89,-0.12,45.493826,-89.586294
"TREE",1.504,2.72,4.89,-0.25,45.493826,-89.586294
"TREE",1.504,2.72,4.89,-0.22,45.493826,-89.586294
"TREE",1.505,2.72,4.89,-0.45,45.493826,-89.586294
"TREE",1.505,2.72,4.89,-0.42,45.493826,-89.586294
"TREE",1.506,2.72,4.89,-0.55,45.493826,-89.586294
"TREE",1.506,2.72,4.89,-0.52,45.493826,-89.586294
"TREE",1.507,2.72,4.89,-0.85,45.493826,-89.586294
"TREE",1.507,2.72,4.89,-0.82,45.493826,-89.586294
"TREE",1.508,2.72,4.89,-1.35,45.493826,-89.586294
"TREE",1.508,2.72,4.89,-1.32,45.493826,-89.586294
"TREE",1.509,2.72,4.89,-1.95,45.493826,-89.586294
"TREE",1.509,2.72,4.89,-1.92,45.493826,-89.586294
"TREE",2.501,3.04,0.21,-0.01,45.493399,-89.586434
"TREE",2.502,3.04,0.21,-0.05,45.493399,-89.586434
"TREE",2.503,3.04,0.21,-0.15,45.493399,-89.586434
"TREE",2.504,3.04,0.21,-0.25,45.493399,-89.586434
"TREE",2.505,3.04,0.21,-0.45,45.493399,-89.586434
"TREE",2.506,3.04,0.21,-0.55,45.493399,-89.586434
"TREE",2.507,3.04,0.21,-0.85,45.493399,-89.586434
"TREE",2.508,3.04,0.21,-1.35,45.493399,-89.586434
"TREE",2.509,3.04,0.21,-1.95,45.493399,-89.586434
"TREE",3.501,3.08,0.15,-0.01,45.493199,-89.586934
"TREE",3.502,3.08,0.15,-0.05,45.493199,-89.586934
"TREE",3.503,3.08,0.15,-0.15,45.493199,-89.586934
"TREE",3.504,3.08,0.15,-0.25,45.493199,-89.586934
"TREE",3.505,3.08,0.15,-0.45,45.493199,-89.586934
"TREE",3.506,3.08,0.15,-0.55,45.493199,-89.586934
"TREE",3.507,3.08,0.15,-0.85,45.493199,-89.586934
"TREE",3.508,3.08,0.15,-1.35,45.493199,-89.586934
"TREE",3.509,3.08,0.15,-1.95,45.493199,-89.586934
"TREE",4.501,3.13,0.21,-0.02,45.492998,-89.587434
"TREE",4.502,3.13,0.21,-0.06,45.492998,-89.587434
"TREE",4.503,3.13,0.21,-0.16,45.492998,-89.587434
"TREE",4.504,3.13,0.21,-0.26,45.492998,-89.587434
"TREE",4.505,3.13,0.21,-0.46,45.492998,-89.587434
"TREE",4.506,3.13,0.21,-0.56,45.492998,-89.587434
"TREE",4.507,3.13,0.21,-0.86,45.492998,-89.587434
"TREE",4.508,3.13,0.21,-1.36,45.492998,-89.587434
"TREE",4.509,3.13,0.21,-1.96,45.492998,-89.587434
"TREE",5.501,3.13,0.14,-0.02,45.492798,-89.587934
"TREE",5.502,3.13,0.14,-0.06,45.492798,-89.587934
"TREE",5.503,3.13,0.14,-0.16,45.492798,-89.587934
"TREE",5.504,3.13,0.14,-0.26,45.492798,-89.587934
"TREE",5.505,3.13,0.14,-0.46,45.492798,-89.587934
"TREE",5.506,3.13,0.14,-0.56,45.492798,-89.587934
"TREE",5.507,3.13,0.14,-0.86,45.492798,-89.587934
"TREE",5.508,3.13,0.14,-1.36,45.492798,-89.587934
"TREE",5.509,3.13,0.14,-1.96,45.492798,-89.587934
"UNDE",1.501,3.1,0.15,-0.02,46.23363,-89.537363
"UNDE",1.502,3.1,0.15,-0.06,46.23363,-89.537363
"UNDE",1.503,3.1,0.15,-0.16,46.23363,-89.537363
"UNDE",1.504,3.1,0.15,-0.26,46.23363,-89.537363
"UNDE",1.505,3.1,0.15,-0.36,46.23363,-89.537363
"UNDE",1.506,3.1,0.15,-0.56,46.23363,-89.537363
"UNDE",1.507,3.1,0.15,-0.86,46.23363,-89.537363
"UNDE",1.508,3.1,0.15,-1.26,46.23363,-89.537363
"UNDE",1.509,3.1,0.15,-1.96,46.23363,-89.537363
"UNDE",2.501,3.07,0.18,-0.02,46.233258,-89.537593
"UNDE",2.502,3.07,0.18,-0.06,46.233258,-89.537593
"UNDE",2.503,3.07,0.18,-0.16,46.233258,-89.537593
"UNDE",2.504,3.07,0.18,-0.26,46.233258,-89.537593
"UNDE",2.505,3.07,0.18,-0.36,46.233258,-89.537593
"UNDE",2.506,3.07,0.18,-0.56,46.233258,-89.537593
"UNDE",2.507,3.07,0.18,-0.86,46.233258,-89.537593
"UNDE",2.508,3.07,0.18,-1.26,46.233258,-89.537593
"UNDE",2.509,3.07,0.18,-1.96,46.233258,-89.537593
"UNDE",3.501,3.1,0.92,-0.02,46.232886,-89.537822
"UNDE",3.502,3.1,0.92,-0.06,46.232886,-89.537822
"UNDE",3.503,3.1,0.92,-0.16,46.232886,-89.537822
"UNDE",3.504,3.1,0.92,-0.26,46.232886,-89.537822
"UNDE",3.505,3.1,0.92,-0.36,46.232886,-89.537822
"UNDE",3.506,3.1,0.92,-0.56,46.232886,-89.537822
"UNDE",3.507,3.1,0.92,-0.86,46.232886,-89.537822
"UNDE",3.508,3.1,0.92,-1.26,46.232886,-89.537822
"UNDE",3.509,3.1,0.92,-1.96,46.232886,-89.537822
"UNDE",4.501,2.68,0.19,-0.02,46.232514,-89.538051
"UNDE",4.502,2.68,0.19,-0.06,46.232514,-89.538051
"UNDE",4.503,2.68,0.19,-0.16,46.232514,-89.538051
"UNDE",4.504,2.68,0.19,-0.26,46.232514,-89.538051
"UNDE",4.505,2.68,0.19,-0.36,46.232514,-89.538051
"UNDE",4.506,2.68,0.19,-0.56,46.232514,-89.538051
"UNDE",4.507,2.68,0.19,-0.86,46.232514,-89.538051
"UNDE",4.508,2.68,0.19,-1.26,46.232514,-89.538051
"UNDE",4.509,2.68,0.19,-1.46,46.232514,-89.538051
"UNDE",5.501,3.15,0.17,-0.02,46.232142,-89.538281
"UNDE",5.502,3.15,0.17,-0.06,46.232142,-89.538281
"UNDE",5.503,3.15,0.17,-0.16,46.232142,-89.538281
"UNDE",5.504,3.15,0.17,-0.26,46.232142,-89.538281
"UNDE",5.505,3.15,0.17,-0.36,46.232142,-89.538281
"UNDE",5.506,3.15,0.17,-0.56,46.232142,-89.538281
"UNDE",5.507,3.15,0.17,-0.86,46.232142,-89.538281
"UNDE",5.508,3.15,0.17,-1.26,46.232142,-89.538281
"UNDE",5.509,3.15,0.17,-1.96,46.232142,-89.538281
"KONA",1.501,0.11,3.1,-0.02,39.110179,-96.612868
"KONA",1.502,0.11,3.1,-0.06,39.110179,-96.612868
"KONA",1.503,0.11,3.1,-0.16,39.110179,-96.612868
"KONA",1.504,0.11,3.1,-0.26,39.110179,-96.612868
"KONA",1.505,0.11,3.1,-0.46,39.110179,-96.612868
"KONA",1.506,0.11,3.1,-0.76,39.110179,-96.612868
"KONA",1.507,0.11,3.1,-1.06,39.110179,-96.612868
"KONA",1.508,0.11,3.1,-1.36,39.110179,-96.612868
"KONA",1.509,0.11,3.1,-1.96,39.110179,-96.612868
"KONA",2.501,0.08,2.69,-0.03,39.109793,-96.612707
"KONA",2.502,0.08,2.69,-0.07,39.109793,-96.612707
"KONA",2.503,0.08,2.69,-0.17,39.109793,-96.612707
"KONA",2.504,0.08,2.69,-0.27,39.109793,-96.612707
"KONA",2.505,0.08,2.69,-0.47,39.109793,-96.612707
"KONA",2.506,0.08,2.69,-0.77,39.109793,-96.612707
"KONA",2.507,0.08,2.69,-1.07,39.109793,-96.612707
"KONA",2.508,0.08,2.69,-1.37,39.109793,-96.612707
"KONA",2.509,0.08,2.69,-1.97,39.109793,-96.612707
"KONA",3.501,0.2,2.64,-0.02,39.109408,-96.612545
"KONA",3.502,0.2,2.64,-0.06,39.109408,-96.612545
"KONA",3.503,0.2,2.64,-0.16,39.109408,-96.612545
"KONA",3.504,0.2,2.64,-0.26,39.109408,-96.612545
"KONA",3.505,0.2,2.64,-0.46,39.109408,-96.612545
"KONA",3.506,0.2,2.64,-0.76,39.109408,-96.612545
"KONA",3.507,0.2,2.64,-1.06,39.109408,-96.612545
"KONA",3.508,0.2,2.64,-1.36,39.109408,-96.612545
"KONA",3.509,0.2,2.64,-1.96,39.109408,-96.612545
"KONA",4.501,0.13,2.62,-0.03,39.109023,-96.612383
"KONA",4.502,0.13,2.62,-0.07,39.109023,-96.612383
"KONA",4.503,0.13,2.62,-0.17,39.109023,-96.612383
"KONA",4.504,0.13,2.62,-0.27,39.109023,-96.612383
"KONA",4.505,0.13,2.62,-0.47,39.109023,-96.612383
"KONA",4.506,0.13,2.62,-0.77,39.109023,-96.612383
"KONA",4.507,0.13,2.62,-1.07,39.109023,-96.612383
"KONA",4.508,0.13,2.62,-1.37,39.109023,-96.612383
"KONA",4.509,0.13,2.62,-1.97,39.109023,-96.612383
"KONA",5.501,0.13,2.75,-0.03,39.108638,-96.612221
"KONA",5.502,0.13,2.75,-0.07,39.108638,-96.612221
"KONA",5.503,0.13,2.75,-0.17,39.108638,-96.612221
"KONA",5.504,0.13,2.75,-0.27,39.108638,-96.612221
"KONA",5.505,0.13,2.75,-0.47,39.108638,-96.612221
"KONA",5.506,0.13,2.75,-0.77,39.108638,-96.612221
"KONA",5.507,0.13,2.75,-1.07,39.108638,-96.612221
"KONA",5.508,0.13,2.75,-1.37,39.108638,-96.612221
"KONA",5.509,0.13,2.75,-1.97,39.108638,-96.612221
"KONZ",1.501,3.15,4.86,-0.01,39.100565,-96.563084
"KONZ",1.502,3.15,4.86,-0.05,39.100565,-96.563084
"KONZ",1.503,3.15,4.86,-0.15,39.100565,-96.563084
"KONZ",1.504,3.15,4.86,-0.25,39.100565,-96.563084
"KONZ",1.505,3.15,4.86,-0.45,39.100565,-96.563084
"KONZ",1.506,3.15,4.86,-0.75,39.100565,-96.563084
"KONZ",1.507,3.15,4.86,-1.05,39.100565,-96.563084
"KONZ",1.508,3.15,4.86,-1.45,39.100565,-96.563084
"KONZ",1.509,3.15,4.86,-1.95,39.100565,-96.563084
"KONZ",2.501,3.14,4.89,-0.01,39.100055,-96.563152
"KONZ",2.502,3.14,4.89,-0.05,39.100055,-96.563152
"KONZ",2.503,3.14,4.89,-0.15,39.100055,-96.563152
"KONZ",2.504,3.14,4.89,-0.25,39.100055,-96.563152
"KONZ",2.505,3.14,4.89,-0.45,39.100055,-96.563152
"KONZ",2.506,3.14,4.89,-0.75,39.100055,-96.563152
"KONZ",2.507,3.14,4.89,-1.05,39.100055,-96.563152
"KONZ",2.508,3.14,4.89,-1.45,39.100055,-96.563152
"KONZ",2.509,3.14,4.89,-1.95,39.100055,-96.563152
"KONZ",3.501,3.17,2.49,-0.02,39.099544,-96.56322
"KONZ",3.502,3.17,2.49,-0.06,39.099544,-96.56322
"KONZ",3.503,3.17,2.49,-0.16,39.099544,-96.56322
"KONZ",3.504,3.17,2.49,-0.26,39.099544,-96.56322
"KONZ",3.505,3.17,2.49,-0.46,39.099544,-96.56322
"KONZ",3.506,3.17,2.49,-0.76,39.099544,-96.56322
"KONZ",3.507,3.17,2.49,-1.06,39.099544,-96.56322
"KONZ",3.508,3.17,2.49,-1.46,39.099544,-96.56322
"KONZ",3.509,3.17,2.49,-1.96,39.099544,-96.56322
"KONZ",4.501,2.91,4.5,-0.02,39.099033,-96.563288
"KONZ",4.502,2.91,4.5,-0.06,39.099033,-96.563288
"KONZ",4.503,2.91,4.5,-0.16,39.099033,-96.563288
"KONZ",4.504,2.91,4.5,-0.26,39.099033,-96.563288
"KONZ",4.505,2.91,4.5,-0.36,39.099033,-96.563288
"KONZ",4.506,2.91,4.5,-0.46,39.099033,-96.563288
"KONZ",4.507,2.91,4.5,-0.56,39.099033,-96.563288
"KONZ",4.508,2.91,4.5,-0.76,39.099033,-96.563288
"KONZ",4.509,2.91,4.5,-1.06,39.099033,-96.563288
"KONZ",5.501,2.85,4.4,-0.01,NA,NA
"KONZ",5.502,2.85,4.4,-0.05,NA,NA
"KONZ",5.503,2.85,4.4,-0.15,NA,NA
"KONZ",5.504,2.85,4.4,-0.25,NA,NA
"KONZ",5.505,2.85,4.4,-0.45,NA,NA
"KONZ",5.506,2.85,4.4,-0.75,NA,NA
"KONZ",5.507,2.85,4.4,-1.05,NA,NA
"KONZ",5.508,2.85,4.4,-1.45,NA,NA
"KONZ",5.509,2.85,4.4,-1.95,NA,NA
"GRSM",1.501,1.34,2.74,-0.02,35.688478,-83.501497
"GRSM",1.502,1.34,2.74,-0.06,35.688478,-83.501497
"GRSM",1.503,1.34,2.74,-0.16,35.688478,-83.501497
"GRSM",1.504,1.34,2.74,-0.26,35.688478,-83.501497
"GRSM",1.505,1.34,2.74,-0.36,35.688478,-83.501497
"GRSM",2.501,2.39,2.71,-0.03,35.688683,-83.502083
"GRSM",2.502,2.39,2.71,-0.07,35.688683,-83.502083
"GRSM",2.503,2.39,2.71,-0.17,35.688683,-83.502083
"GRSM",3.501,0.65,2.82,-0.03,35.689203,-83.502272
"GRSM",3.502,0.65,2.82,-0.07,35.689203,-83.502272
"GRSM",3.503,0.65,2.82,-0.17,35.689203,-83.502272
"GRSM",3.504,0.65,2.82,-0.27,35.689203,-83.502272
"GRSM",3.505,0.65,2.82,-0.37,35.689203,-83.502272
"GRSM",4.501,0.62,3.7,-0.03,35.689442,-83.502056
"GRSM",4.502,0.62,3.7,-0.07,35.689442,-83.502056
"GRSM",4.503,0.62,3.7,-0.17,35.689442,-83.502056
"GRSM",4.504,0.62,3.7,-0.27,35.689442,-83.502056
"GRSM",5.501,1.29,2.98,-0.01,35.6892,-83.50135
"GRSM",5.502,1.29,2.98,-0.07,35.6892,-83.50135
"GRSM",5.503,1.29,2.98,-0.17,35.6892,-83.50135
"GRSM",5.504,1.29,2.98,-0.27,35.6892,-83.50135
"GRSM",5.505,1.29,2.98,-0.37,35.6892,-83.50135
"GRSM",5.506,1.29,2.98,-0.47,35.6892,-83.50135
"MLBS",1.501,4.81,2.74,-0.02,37.378372,-80.525133
"MLBS",1.502,4.81,2.74,-0.06,37.378372,-80.525133
"MLBS",1.503,4.81,2.74,-0.16,37.378372,-80.525133
"MLBS",1.504,4.81,2.74,-0.26,37.378372,-80.525133
"MLBS",1.505,4.81,2.74,-0.36,37.378372,-80.525133
"MLBS",1.506,4.81,2.74,-0.46,37.378372,-80.525133
"MLBS",1.507,4.81,2.74,-0.66,37.378372,-80.525133
"MLBS",1.508,4.81,2.74,-0.86,37.378372,-80.525133
"MLBS",1.509,4.81,2.74,-1.06,37.378372,-80.525133
"MLBS",2.501,4.93,2.71,-0.03,37.378503,-80.525614
"MLBS",2.502,4.93,2.71,-0.07,37.378503,-80.525614
"MLBS",2.503,4.93,2.71,-0.17,37.378503,-80.525614
"MLBS",2.504,4.93,2.71,-0.27,37.378503,-80.525614
"MLBS",2.505,4.93,2.71,-0.47,37.378503,-80.525614
"MLBS",2.506,4.93,2.71,-0.67,37.378503,-80.525614
"MLBS",2.507,4.93,2.71,-0.87,37.378503,-80.525614
"MLBS",2.508,4.93,2.71,-1.17,37.378503,-80.525614
"MLBS",2.509,4.93,2.71,-1.47,37.378503,-80.525614
"MLBS",3.501,4.86,2.7,-0.02,37.378633,-80.526094
"MLBS",3.502,4.86,2.7,-0.06,37.378633,-80.526094
"MLBS",3.503,4.86,2.7,-0.16,37.378633,-80.526094
"MLBS",3.504,4.86,2.7,-0.26,37.378633,-80.526094
"MLBS",3.505,4.86,2.7,-0.36,37.378633,-80.526094
"MLBS",3.506,4.86,2.7,-0.46,37.378633,-80.526094
"MLBS",3.507,4.86,2.7,-0.66,37.378633,-80.526094
"MLBS",3.508,4.86,2.7,-0.86,37.378633,-80.526094
"MLBS",3.509,4.86,2.7,-0.96,37.378633,-80.526094
"MLBS",4.501,4.95,2.72,-0.01,37.378764,-80.526575
"MLBS",4.502,4.95,2.72,-0.05,37.378764,-80.526575
"MLBS",4.503,4.95,2.72,-0.15,37.378764,-80.526575
"MLBS",4.504,4.95,2.72,-0.25,37.378764,-80.526575
"MLBS",4.505,4.95,2.72,-0.35,37.378764,-80.526575
"MLBS",4.506,4.95,2.72,-0.45,37.378764,-80.526575
"MLBS",4.507,4.95,2.72,-0.55,37.378764,-80.526575
"MLBS",4.508,4.95,2.72,-0.65,37.378764,-80.526575
"MLBS",4.509,4.95,2.72,-0.75,37.378764,-80.526575
"MLBS",5.501,4.05,3.69,-0.02,37.378894,-80.527056
"MLBS",5.502,4.05,3.69,-0.06,37.378894,-80.527056
"MLBS",5.503,4.05,3.69,-0.16,37.378894,-80.527056
"MLBS",5.504,4.05,3.69,-0.26,37.378894,-80.527056
"MLBS",5.505,4.05,3.69,-0.36,37.378894,-80.527056
"MLBS",5.506,4.05,3.69,-0.46,37.378894,-80.527056
"MLBS",5.507,4.05,3.69,-0.56,37.378894,-80.527056
"ORNL",1.501,3.15,3.73,-0.01,35.964211,-84.28268
"ORNL",1.502,3.15,3.73,-0.05,35.964211,-84.28268
"ORNL",1.503,3.15,3.73,-0.15,35.964211,-84.28268
"ORNL",1.504,3.15,3.73,-0.25,35.964211,-84.28268
"ORNL",1.505,3.15,3.73,-0.55,35.964211,-84.28268
"ORNL",1.506,3.15,3.73,-0.85,35.964211,-84.28268
"ORNL",1.507,3.15,3.73,-1.25,35.964211,-84.28268
"ORNL",1.508,3.15,3.73,-1.65,35.964211,-84.28268
"ORNL",1.509,3.15,3.73,-1.95,35.964211,-84.28268
"ORNL",2.501,3.43,4.1,-0.02,35.964099,-84.28316
"ORNL",2.502,3.43,4.1,-0.06,35.964099,-84.28316
"ORNL",2.503,3.43,4.1,-0.16,35.964099,-84.28316
"ORNL",2.504,3.43,4.1,-0.26,35.964099,-84.28316
"ORNL",2.505,3.43,4.1,-0.56,35.964099,-84.28316
"ORNL",2.506,3.43,4.1,-0.86,35.964099,-84.28316
"ORNL",2.507,3.43,4.1,-1.26,35.964099,-84.28316
"ORNL",2.508,3.43,4.1,-1.66,35.964099,-84.28316
"ORNL",2.509,3.43,4.1,-1.96,35.964099,-84.28316
"ORNL",3.501,2.75,0.23,-0.01,35.963988,-84.283639
"ORNL",3.502,2.75,0.23,-0.05,35.963988,-84.283639
"ORNL",3.503,2.75,0.23,-0.15,35.963988,-84.283639
"ORNL",3.504,2.75,0.23,-0.25,35.963988,-84.283639
"ORNL",3.505,2.75,0.23,-0.55,35.963988,-84.283639
"ORNL",3.506,2.75,0.23,-0.85,35.963988,-84.283639
"ORNL",3.507,2.75,0.23,-1.25,35.963988,-84.283639
"ORNL",3.508,2.75,0.23,-1.65,35.963988,-84.283639
"ORNL",3.509,2.75,0.23,-1.95,35.963988,-84.283639
"ORNL",4.501,3.1,4.45,-0.02,35.963876,-84.284119
"ORNL",4.502,3.1,4.45,-0.06,35.963876,-84.284119
"ORNL",4.503,3.1,4.45,-0.16,35.963876,-84.284119
"ORNL",4.504,3.1,4.45,-0.26,35.963876,-84.284119
"ORNL",4.505,3.1,4.45,-0.56,35.963876,-84.284119
"ORNL",4.506,3.1,4.45,-0.86,35.963876,-84.284119
"ORNL",4.507,3.1,4.45,-1.26,35.963876,-84.284119
"ORNL",4.508,3.1,4.45,-1.66,35.963876,-84.284119
"ORNL",4.509,3.1,4.45,-1.96,35.963876,-84.284119
"ORNL",5.501,3.19,4.06,-0.01,35.963764,-84.284598
"ORNL",5.502,3.19,4.06,-0.05,35.963764,-84.284598
"ORNL",5.503,3.19,4.06,-0.15,35.963764,-84.284598
"ORNL",5.504,3.19,4.06,-0.25,35.963764,-84.284598
"ORNL",5.505,3.19,4.06,-0.55,35.963764,-84.284598
"ORNL",5.506,3.19,4.06,-0.85,35.963764,-84.284598
"ORNL",5.507,3.19,4.06,-1.25,35.963764,-84.284598
"ORNL",5.508,3.19,4.06,-1.65,35.963764,-84.284598
"ORNL",5.509,3.19,4.06,-1.95,35.963764,-84.284598
"DELA",1.501,3.02,4.9,-0.02,32.54177,-87.804284
"DELA",1.502,3.02,4.9,-0.06,32.54177,-87.804284
"DELA",1.503,3.02,4.9,-0.16,32.54177,-87.804284
"DELA",1.504,3.02,4.9,-0.26,32.54177,-87.804284
"DELA",1.505,3.02,4.9,-0.46,32.54177,-87.804284
"DELA",1.506,3.02,4.9,-0.66,32.54177,-87.804284
"DELA",1.507,3.02,4.9,-1.16,32.54177,-87.804284
"DELA",1.508,3.02,4.9,-1.66,32.54177,-87.804284
"DELA",1.509,3.02,4.9,-1.96,32.54177,-87.804284
"DELA",2.501,3.1,4.62,-0.02,32.541394,-87.804499
"DELA",2.502,3.1,4.62,-0.06,32.541394,-87.804499
"DELA",2.503,3.1,4.62,-0.16,32.541394,-87.804499
"DELA",2.504,3.1,4.62,-0.26,32.541394,-87.804499
"DELA",2.505,3.1,4.62,-0.46,32.541394,-87.804499
"DELA",2.506,3.1,4.62,-0.66,32.541394,-87.804499
"DELA",2.507,3.1,4.62,-1.16,32.541394,-87.804499
"DELA",2.508,3.1,4.62,-1.66,32.541394,-87.804499
"DELA",2.509,3.1,4.62,-1.96,32.541394,-87.804499
"DELA",3.501,2.79,4.04,-0.02,32.54119,-87.804913
"DELA",3.502,2.79,4.04,-0.06,32.54119,-87.804913
"DELA",3.503,2.79,4.04,-0.16,32.54119,-87.804913
"DELA",3.504,2.79,4.04,-0.26,32.54119,-87.804913
"DELA",3.505,2.79,4.04,-0.46,32.54119,-87.804913
"DELA",3.506,2.79,4.04,-0.66,32.54119,-87.804913
"DELA",3.507,2.79,4.04,-1.16,32.54119,-87.804913
"DELA",3.508,2.79,4.04,-1.66,32.54119,-87.804913
"DELA",3.509,2.79,4.04,-1.96,32.54119,-87.804913
"DELA",4.501,3.25,4.85,-0.02,32.540986,-87.805327
"DELA",4.502,3.25,4.85,-0.06,32.540986,-87.805327
"DELA",4.503,3.25,4.85,-0.16,32.540986,-87.805327
"DELA",4.504,3.25,4.85,-0.26,32.540986,-87.805327
"DELA",4.505,3.25,4.85,-0.46,32.540986,-87.805327
"DELA",4.506,3.25,4.85,-0.66,32.540986,-87.805327
"DELA",4.507,3.25,4.85,-1.16,32.540986,-87.805327
"DELA",4.508,3.25,4.85,-1.66,32.540986,-87.805327
"DELA",4.509,3.25,4.85,-1.96,32.540986,-87.805327
"DELA",5.501,3.28,4.93,-0.03,32.541013,-87.8059
"DELA",5.502,3.28,4.93,-0.07,32.541013,-87.8059
"DELA",5.503,3.28,4.93,-0.17,32.541013,-87.8059
"DELA",5.504,3.28,4.93,-0.27,32.541013,-87.8059
"DELA",5.505,3.28,4.93,-0.47,32.541013,-87.8059
"DELA",5.506,3.28,4.93,-0.67,32.541013,-87.8059
"DELA",5.507,3.28,4.93,-1.17,32.541013,-87.8059
"DELA",5.508,3.28,4.93,-1.67,32.541013,-87.8059
"DELA",5.509,3.28,4.93,-1.97,32.541013,-87.8059
"LENO",1.501,2.69,4.84,-0.02,31.85407,-88.1618
"LENO",1.502,2.69,4.84,-0.06,31.85407,-88.1618
"LENO",1.503,2.69,4.84,-0.16,31.85407,-88.1618
"LENO",1.504,2.69,4.84,-0.26,31.85407,-88.1618
"LENO",1.505,2.69,4.84,-0.36,31.85407,-88.1618
"LENO",1.506,2.69,4.84,-0.76,31.85407,-88.1618
"LENO",1.507,2.69,4.84,-1.26,31.85407,-88.1618
"LENO",1.508,2.69,4.84,-1.66,31.85407,-88.1618
"LENO",1.509,2.69,4.84,-1.96,31.85407,-88.1618
"LENO",2.501,2.71,4.84,-0.02,31.85449,-88.16177
"LENO",2.502,2.71,4.84,-0.06,31.85449,-88.16177
"LENO",2.503,2.71,4.84,-0.16,31.85449,-88.16177
"LENO",2.504,2.71,4.84,-0.26,31.85449,-88.16177
